Dataset,#TrainingRelease,%Training (data on training / total data),%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,Ibk,NONE,NONE,SENSITIVE_LEARNING,460.0,124.0,9.0,6.0,0.788,0.987,0.74,0.08
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,RandomForest,NONE,NONE,SENSITIVE_LEARNING,1281.0,160.0,0.0,0.0,0.889,1.0,0.625,0.0
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,702.0,67.0,93.0,579.0,0.913,0.548,0.702,0.054
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,Ibk,NONE,NONE,SENSITIVE_LEARNING,1205.0,137.0,23.0,76.0,0.898,0.941,0.738,0.101
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,RandomForest,NONE,NONE,SENSITIVE_LEARNING,629.0,99.0,0.0,0.0,0.864,1.0,0.901,0.0
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,472.0,13.0,86.0,157.0,0.973,0.75,0.839,0.384
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,Ibk,NONE,NONE,SENSITIVE_LEARNING,605.0,84.0,15.0,24.0,0.878,0.962,0.853,0.152
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,RandomForest,NONE,NONE,SENSITIVE_LEARNING,1471.0,916.0,0.0,0.0,0.616,1.0,0.751,0.0
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,1360.0,760.0,156.0,111.0,0.642,0.925,0.743,0.109
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,Ibk,NONE,NONE,SENSITIVE_LEARNING,1455.0,892.0,24.0,16.0,0.62,0.989,0.577,0.019
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,RandomForest,NONE,NONE,SENSITIVE_LEARNING,973.0,187.0,1.0,2.0,0.839,0.998,0.782,0.005
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,492.0,29.0,159.0,483.0,0.944,0.505,0.778,0.177
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,Ibk,NONE,NONE,SENSITIVE_LEARNING,788.0,142.0,46.0,187.0,0.847,0.808,0.655,0.048
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,RandomForest,NONE,NONE,SENSITIVE_LEARNING,1378.0,530.0,125.0,50.0,0.722,0.965,0.844,0.194
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,728.0,82.0,573.0,700.0,0.899,0.51,0.794,0.306
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,Ibk,NONE,NONE,SENSITIVE_LEARNING,1265.0,571.0,84.0,163.0,0.689,0.886,0.54,0.017
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,RandomForest,NONE,NONE,SENSITIVE_LEARNING,486.0,182.0,0.0,1.0,0.728,0.998,0.735,-0.003
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,250.0,14.0,168.0,237.0,0.947,0.513,0.791,0.315
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,Ibk,NONE,NONE,SENSITIVE_LEARNING,376.0,119.0,63.0,111.0,0.76,0.772,0.678,0.12
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,RandomForest,NONE,NONE,SENSITIVE_LEARNING,542.0,204.0,4.0,3.0,0.727,0.994,0.816,0.02
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,286.0,25.0,183.0,259.0,0.92,0.525,0.763,0.3
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,Ibk,NONE,NONE,SENSITIVE_LEARNING,525.0,172.0,36.0,20.0,0.753,0.963,0.792,0.176
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,RandomForest,NONE,NONE,SENSITIVE_LEARNING,486.0,204.0,3.0,0.0,0.704,1.0,0.82,0.02
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,230.0,13.0,194.0,256.0,0.947,0.473,0.78,0.307
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,Ibk,NONE,NONE,SENSITIVE_LEARNING,479.0,186.0,21.0,7.0,0.72,0.986,0.762,0.116
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,RandomForest,NONE,NONE,SENSITIVE_LEARNING,598.0,247.0,0.0,0.0,0.708,1.0,0.788,0.0
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,310.0,25.0,222.0,288.0,0.925,0.518,0.754,0.318
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,Ibk,NONE,NONE,SENSITIVE_LEARNING,569.0,211.0,36.0,29.0,0.729,0.952,0.739,0.124
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,RandomForest,NONE,NONE,SENSITIVE_LEARNING,694.0,173.0,0.0,0.0,0.8,1.0,0.857,0.0
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,602.0,69.0,104.0,92.0,0.897,0.867,0.757,0.446
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,Ibk,NONE,NONE,SENSITIVE_LEARNING,659.0,157.0,16.0,35.0,0.808,0.95,0.736,0.057
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,RandomForest,NONE,NONE,SENSITIVE_LEARNING,1495.0,1277.0,65.0,16.0,0.539,0.989,0.797,0.04
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,1185.0,494.0,848.0,326.0,0.706,0.784,0.771,0.419
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,Ibk,NONE,NONE,SENSITIVE_LEARNING,1220.0,960.0,382.0,291.0,0.56,0.807,0.552,0.095
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,RandomForest,NONE,NONE,SENSITIVE_LEARNING,525.0,215.0,14.0,15.0,0.709,0.972,0.706,0.045
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,540.0,229.0,0.0,0.0,0.702,1.0,0.737,0.0
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,Ibk,NONE,NONE,SENSITIVE_LEARNING,365.0,111.0,118.0,175.0,0.767,0.676,0.644,0.177
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,RandomForest,NONE,NONE,SENSITIVE_LEARNING,745.0,319.0,9.0,3.0,0.7,0.996,0.817,0.032
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,746.0,327.0,1.0,2.0,0.695,0.997,0.786,0.001
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,Ibk,NONE,NONE,SENSITIVE_LEARNING,720.0,275.0,53.0,28.0,0.724,0.963,0.743,0.157
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,427.0,102.0,130.0,132.0,0.807,0.764,0.718,0.312
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,172.0,11.0,221.0,387.0,0.94,0.308,0.691,0.177
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,195.0,31.0,201.0,364.0,0.863,0.349,0.611,0.152
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,502.0,117.0,33.0,52.0,0.811,0.906,0.681,0.15
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,347.0,34.0,116.0,207.0,0.911,0.626,0.79,0.281
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,533.0,147.0,3.0,21.0,0.784,0.962,0.316,-0.026
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,379.0,87.0,24.0,21.0,0.813,0.948,0.652,0.209
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,159.0,7.0,104.0,241.0,0.958,0.398,0.772,0.19
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,376.0,89.0,22.0,24.0,0.809,0.94,0.524,0.175
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,407.0,90.0,26.0,25.0,0.819,0.942,0.702,0.209
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,184.0,10.0,106.0,248.0,0.948,0.426,0.772,0.194
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,406.0,90.0,26.0,26.0,0.819,0.94,0.535,0.205
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,1044.0,89.0,20.0,26.0,0.921,0.976,0.643,0.215
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,863.0,22.0,87.0,207.0,0.975,0.807,0.822,0.343
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,1036.0,87.0,22.0,34.0,0.923,0.968,0.629,0.218
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,452.0,121.0,12.0,14.0,0.789,0.97,0.63,0.084
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,132.0,14.0,119.0,334.0,0.904,0.283,0.689,0.096
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,450.0,120.0,13.0,16.0,0.789,0.966,0.526,0.088
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,1268.0,149.0,11.0,13.0,0.895,0.99,0.467,0.093
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,396.0,15.0,145.0,885.0,0.964,0.309,0.696,0.064
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,1265.0,144.0,16.0,16.0,0.898,0.988,0.531,0.135
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,620.0,91.0,8.0,9.0,0.872,0.986,0.561,0.102
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,363.0,10.0,89.0,266.0,0.973,0.577,0.831,0.228
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,615.0,91.0,8.0,14.0,0.871,0.978,0.534,0.087
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,1457.0,903.0,13.0,14.0,0.617,0.99,0.656,0.006
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,765.0,117.0,799.0,706.0,0.867,0.52,0.739,0.35
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,1440.0,878.0,38.0,31.0,0.621,0.979,0.442,0.025
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,955.0,168.0,20.0,20.0,0.85,0.979,0.553,0.126
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,473.0,25.0,163.0,502.0,0.95,0.485,0.788,0.174
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,821.0,161.0,27.0,154.0,0.836,0.842,0.423,-0.015
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,1372.0,547.0,108.0,56.0,0.715,0.961,0.77,0.158
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,377.0,31.0,624.0,1051.0,0.924,0.264,0.788,0.152
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,1392.0,612.0,43.0,36.0,0.695,0.975,0.502,0.053
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,443.0,146.0,36.0,44.0,0.752,0.91,0.672,0.13
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,141.0,2.0,180.0,346.0,0.986,0.29,0.794,0.175
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,423.0,130.0,52.0,64.0,0.765,0.869,0.567,0.174
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,504.0,164.0,44.0,41.0,0.754,0.925,0.669,0.167
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,215.0,13.0,195.0,330.0,0.943,0.394,0.758,0.226
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,492.0,150.0,58.0,53.0,0.766,0.903,0.588,0.212
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,437.0,154.0,53.0,49.0,0.739,0.899,0.683,0.182
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,103.0,3.0,204.0,383.0,0.972,0.212,0.777,0.129
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,427.0,153.0,54.0,59.0,0.736,0.879,0.571,0.16
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,561.0,211.0,36.0,37.0,0.727,0.938,0.652,0.106
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,250.0,15.0,232.0,348.0,0.943,0.418,0.753,0.256
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,556.0,209.0,38.0,42.0,0.727,0.93,0.551,0.104
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,684.0,151.0,22.0,10.0,0.819,0.986,0.582,0.162
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,497.0,59.0,114.0,197.0,0.894,0.716,0.75,0.289
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,665.0,146.0,27.0,29.0,0.82,0.958,0.515,0.153
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,1397.0,1054.0,288.0,114.0,0.57,0.925,0.758,0.145
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,466.0,146.0,1196.0,1045.0,0.761,0.308,0.756,0.192
openjpaProportion_without_duplicated_lines,17,0.782,0.751,0.53,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,1489.0,1304.0,38.0,22.0,0.533,0.985,0.522,0.015
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,489.0,203.0,26.0,51.0,0.707,0.906,0.583,0.024
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,530.0,228.0,1.0,10.0,0.699,0.981,0.643,-0.019
openjpaProportion_without_duplicated_lines,18,0.914,0.719,0.702,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,466.0,199.0,30.0,74.0,0.701,0.863,0.487,-0.007
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,688.0,259.0,69.0,60.0,0.727,0.92,0.676,0.157
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,334.0,24.0,304.0,414.0,0.933,0.447,0.786,0.28
openjpaProportion_without_duplicated_lines,19,0.95,0.719,0.695,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,676.0,262.0,66.0,72.0,0.721,0.904,0.518,0.125
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,15.0,2.0,230.0,544.0,0.882,0.027,0.717,0.011
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,191.0,16.0,216.0,368.0,0.923,0.342,0.692,0.189
openjpaProportion_without_duplicated_lines,1,0.042,0.66,0.707,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,10.0,0.0,232.0,549.0,1.0,0.018,0.509,0.011
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,412.0,53.0,97.0,142.0,0.886,0.744,0.789,0.321
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,276.0,7.0,143.0,278.0,0.975,0.498,0.796,0.272
openjpaProportion_without_duplicated_lines,2,0.079,0.682,0.787,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,269.0,10.0,140.0,285.0,0.964,0.486,0.707,0.251
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,300.0,44.0,67.0,100.0,0.872,0.75,0.718,0.299
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,153.0,7.0,104.0,247.0,0.956,0.383,0.776,0.179
openjpaProportion_without_duplicated_lines,3,0.111,0.713,0.783,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,278.0,52.0,59.0,122.0,0.842,0.695,0.634,0.184
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,335.0,40.0,76.0,97.0,0.893,0.775,0.762,0.365
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,204.0,16.0,100.0,228.0,0.927,0.472,0.779,0.2
openjpaProportion_without_duplicated_lines,4,0.135,0.725,0.788,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,337.0,43.0,73.0,95.0,0.887,0.78,0.702,0.352
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,912.0,42.0,67.0,158.0,0.956,0.852,0.786,0.316
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,615.0,17.0,92.0,455.0,0.973,0.575,0.822,0.149
openjpaProportion_without_duplicated_lines,5,0.16,0.735,0.908,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,878.0,62.0,47.0,192.0,0.934,0.821,0.698,0.164
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,378.0,84.0,49.0,88.0,0.818,0.811,0.7,0.178
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,203.0,24.0,109.0,263.0,0.894,0.436,0.695,0.155
openjpaProportion_without_duplicated_lines,6,0.215,0.779,0.778,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,333.0,73.0,60.0,133.0,0.82,0.715,0.613,0.143
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,993.0,78.0,82.0,288.0,0.927,0.775,0.659,0.183
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,509.0,31.0,129.0,772.0,0.943,0.397,0.694,0.067
openjpaProportion_without_duplicated_lines,7,0.243,0.779,0.889,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,1126.0,92.0,68.0,155.0,0.924,0.879,0.651,0.259
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,478.0,29.0,70.0,151.0,0.943,0.76,0.823,0.307
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,369.0,10.0,89.0,260.0,0.974,0.587,0.839,0.235
openjpaProportion_without_duplicated_lines,8,0.31,0.802,0.864,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,353.0,20.0,79.0,276.0,0.946,0.561,0.678,0.172
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,1238.0,704.0,212.0,233.0,0.637,0.842,0.674,0.081
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,587.0,85.0,831.0,884.0,0.874,0.399,0.745,0.263
openjpaProportion_without_duplicated_lines,9,0.343,0.809,0.616,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,1194.0,706.0,210.0,277.0,0.628,0.812,0.534,0.045
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,891.0,110.0,78.0,84.0,0.89,0.914,0.752,0.348
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,494.0,30.0,158.0,481.0,0.943,0.507,0.789,0.176
openjpaProportion_without_duplicated_lines,10,0.454,0.762,0.838,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,812.0,115.0,73.0,163.0,0.876,0.833,0.618,0.2
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,1028.0,112.0,543.0,400.0,0.902,0.72,0.828,0.491
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,429.0,35.0,620.0,999.0,0.925,0.3,0.785,0.177
openjpaProportion_without_duplicated_lines,11,0.508,0.77,0.686,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,1092.0,365.0,290.0,336.0,0.749,0.765,0.607,0.21
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,233.0,9.0,173.0,254.0,0.963,0.478,0.782,0.302
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,121.0,2.0,180.0,366.0,0.984,0.248,0.791,0.146
openjpaProportion_without_duplicated_lines,12,0.605,0.756,0.728,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,199.0,11.0,171.0,288.0,0.948,0.409,0.675,0.236
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,288.0,53.0,155.0,257.0,0.845,0.528,0.713,0.21
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,196.0,9.0,199.0,349.0,0.956,0.36,0.756,0.21
openjpaProportion_without_duplicated_lines,13,0.636,0.755,0.724,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,307.0,76.0,132.0,238.0,0.802,0.563,0.625,0.16
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,273.0,52.0,155.0,213.0,0.84,0.562,0.725,0.254
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,124.0,5.0,202.0,362.0,0.961,0.255,0.775,0.155
openjpaProportion_without_duplicated_lines,14,0.671,0.753,0.701,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,248.0,69.0,138.0,238.0,0.782,0.51,0.599,0.143
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,409.0,90.0,157.0,189.0,0.82,0.684,0.733,0.286
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,238.0,15.0,232.0,360.0,0.941,0.398,0.751,0.239
openjpaProportion_without_duplicated_lines,15,0.703,0.751,0.708,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,402.0,110.0,137.0,196.0,0.785,0.672,0.628,0.206
openjpaProportion_without_duplicated_lines,16,0.742,0.749,0.8,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,571.0,61.0,112.0,123.0,0.903,0.823,0.843,0.414
