Version,File Name,LOC,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,Age,Buggy
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java,142,1,0,1,204,204,204,204,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java,67,1,0,1,127,127,127,127,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java,82,1,0,1,148,148,148,148,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java,111,1,0,1,169,169,169,169,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java,108,1,0,1,157,157,157,157,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java,57,1,0,1,96,96,96,96,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java,8,1,0,1,26,26,26,26,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java,54,1,0,1,87,87,87,87,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java,14,1,0,1,38,38,38,38,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java,202,1,0,1,281,281,281,281,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java,187,1,0,1,380,380,380,380,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java,268,1,0,1,339,339,339,339,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java,175,2,0,1,507,273,507,273,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java,141,1,0,1,239,239,239,239,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java,67,1,0,1,107,107,107,107,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java,124,1,0,1,174,174,174,174,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java,39,1,0,1,101,101,101,101,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java,105,1,0,1,176,176,176,176,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java,164,1,0,1,212,212,212,212,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java,15,1,0,1,33,33,33,33,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveTest.java,66,2,0,1,211,116,211,116,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsTest.java,65,2,0,1,245,129,245,129,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java,9,1,0,1,28,28,28,28,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java,21,1,0,1,46,46,46,46,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java,12,1,0,1,36,36,36,36,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,433,1,0,1,692,692,692,692,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java,112,1,0,1,164,164,164,164,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java,139,1,0,1,193,193,193,193,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java,83,1,0,1,145,145,145,145,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TestSupport.java,96,3,0,1,569,261,569,261,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java,43,1,0,1,91,91,91,91,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleConsumer.java,73,1,0,1,129,129,129,129,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleProducer.java,74,1,0,1,138,138,138,138,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadClient.java,157,1,0,1,222,222,222,222,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadController.java,65,1,0,1,98,98,98,98,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadTest.java,92,1,0,1,127,127,127,127,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/ConnectionChurnTest.java,50,1,0,1,77,77,77,77,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/InactiveDurableTopicTest.java,132,1,0,1,171,171,171,171,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java,138,1,0,1,212,212,212,212,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/NumberOfDestinationsTest.java,56,1,0,1,88,88,88,88,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfConsumer.java,97,1,0,1,139,139,139,139,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfProducer.java,95,1,0,1,125,125,125,125,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfRate.java,38,1,0,1,78,78,78,78,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicNetworkTest.java,26,1,0,1,50,50,50,50,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java,39,1,0,1,63,63,63,63,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNetworkTest.java,50,1,0,1,79,79,79,79,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNonPersistentTopicTest.java,16,1,0,1,37,37,37,37,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleTopicTest.java,136,1,0,1,181,181,181,181,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumer.java,25,1,0,1,47,47,47,47,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java,31,1,0,1,56,56,56,56,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowDurableConsumerTopicTest.java,15,1,0,1,38,38,38,38,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java,98,1,0,1,237,237,237,237,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java,14,1,0,1,35,35,35,35,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java,46,1,0,1,71,71,71,71,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSentMessageTest.java,36,1,0,1,62,62,62,62,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java,28,1,0,1,72,72,72,72,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositeConsumeTest.java,35,1,0,1,73,73,73,73,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java,93,1,0,1,145,145,145,145,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ConcurrentProducerDurableConsumerTest.java,307,1,0,1,413,413,413,413,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DiscriminatingConsumerLoadTest.java,190,1,0,1,322,322,322,322,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DispatchMultipleConsumersTest.java,170,1,0,1,214,214,214,214,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableConsumerCloseAndReconnectTest.java,134,1,0,1,192,192,192,192,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubProcessTest.java,468,1,0,1,628,628,628,628,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubSelectorDelayTest.java,172,1,0,1,256,256,256,256,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubscriptionHangTestCase.java,88,1,0,1,119,119,119,119,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/MyObject.java,42,1,0,1,73,73,73,73,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/NonBlockingConsumerRedeliveryTest.java,253,1,0,1,340,340,340,340,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ObjectMessageNotSerializableTest.java,186,1,0,1,241,241,241,241,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ProducerConsumerTestSupport.java,29,1,0,1,54,54,54,54,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnDurableTopicConsumedMessageTest.java,8,1,0,1,27,27,27,27,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnTopicConsumedMessageTest.java,35,1,0,1,66,66,66,66,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java,63,1,0,1,107,107,107,107,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TopicRedeliverTest.java,210,1,0,1,300,300,300,300,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java,114,1,0,1,161,161,161,161,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionTest.java,83,1,0,1,120,120,120,120,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/util/ConsumerThread.java,58,1,0,1,86,86,86,86,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/util/DefaultTestAppender.java,47,1,0,1,82,82,82,82,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/util/IdGenerator.java,7,1,0,1,29,29,29,29,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/util/MessageIdList.java,157,1,0,1,267,267,267,267,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/util/ProducerThread.java,58,1,0,1,87,87,87,87,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/util/SimplePojo.java,56,1,0,1,77,77,77,77,119,No
9,hedwig-client-jms/src/test/java/org/apache/activemq/util/Wait.java,19,1,0,1,40,40,40,40,119,No
9,hedwig-client-jms/src/test/java/org/apache/hedwig/JmsTestBase.java,53,1,0,1,95,95,95,95,119,No
9,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/BasicJMSTest.java,222,1,0,1,337,337,337,337,119,No
9,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/BasicSelectorGrammarTest.java,284,1,0,1,376,376,376,376,119,No
9,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorParserTest.java,20,1,0,1,46,46,46,46,119,No
9,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorTest.java,286,1,0,1,399,399,399,399,119,No
9,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicBasedLoadShedder.java,69,1,0,1,151,151,151,151,62,No
9,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestTopicBasedLoadShedder.java,143,1,0,1,194,194,194,194,62,No
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/UpdateLedgerOp.java,180,2,1,2,260,246,250,246,17,No
9,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexPersistenceMgrTest.java,80,1,0,1,125,125,125,125,23,Yes
9,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/UpdateLedgerCmdTest.java,92,1,1,1,133,133,133,133,17,Yes
9,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/UpdateLedgerOpTest.java,227,1,1,1,305,305,305,305,17,Yes
10,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,88,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,289,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,967,3,2,3,114,75,0,64,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,114,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,123,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,594,3,2,3,10,8,0,2,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,283,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,16,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,29,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,169,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,83,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,32,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,296,4,3,4,31,11,9,11,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,447,5,4,5,251,93,9,93,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,480,2,1,2,16,9,0,2,211,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,221,2,0,2,20,15,0,10,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,30,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,115,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,15,0,0,0,0,0,0,0,0,No
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,96,4,3,4,53,33,25,25,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,38,3,2,3,11,5,0,5,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,39,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,735,5,3,5,163,103,0,95,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,349,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,131,3,2,3,10,4,0,4,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,127,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,52,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,130,4,3,4,78,45,0,39,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,308,2,1,2,10,5,0,0,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,87,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,119,2,1,2,5,5,0,5,208,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,68,0,0,0,0,0,0,0,0,No
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,47,0,0,0,0,0,0,0,0,No
10,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,22,1,1,1,1,1,0,0,241,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,76,5,3,4,72,46,0,46,241,Yes
10,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,316,2,1,2,125,123,0,121,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,362,1,1,1,28,28,28,28,207,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,78,1,1,1,0,0,-37,0,207,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,242,1,1,1,2,2,-91,0,207,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,126,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,46,1,1,1,27,27,11,11,207,No
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,137,1,1,1,8,8,8,8,207,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,298,4,2,4,35,25,0,15,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,197,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,288,2,1,2,11,10,0,9,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,63,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,741,3,2,3,40,17,0,17,241,Yes
10,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,131,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,104,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,84,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,36,0,0,0,0,0,0,0,0,No
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,233,2,1,2,44,37,0,30,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,22,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,20,3,2,3,24,13,0,13,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,114,2,1,2,221,192,0,163,241,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,15,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,39,0,0,0,0,0,0,0,0,Yes
10,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,77,4,2,3,29,25,0,23,241,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,167,1,1,1,1,1,-4,0,207,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,34,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,630,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,336,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,242,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,103,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,236,2,1,2,17,12,0,7,207,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,175,0,0,0,0,0,0,0,0,No
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,20,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,204,2,1,2,5,4,0,3,241,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,260,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,173,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,781,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,73,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,44,0,0,0,0,0,0,0,0,No
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,155,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,61,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,34,0,0,0,0,0,0,0,0,No
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,90,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,251,0,0,0,0,0,0,0,0,Yes
10,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,76,2,1,2,5,4,0,3,241,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,28,0,0,0,0,0,0,0,0,No
10,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,6,0,0,0,0,0,0,0,0,No
10,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,7,0,0,0,0,0,0,0,0,No
10,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,14,0,0,0,0,0,0,0,0,No
10,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,50,0,0,0,0,0,0,0,0,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,98,2,1,2,3,3,0,3,241,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,100,2,1,2,2,1,0,0,241,Yes
10,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,137,0,0,0,0,0,0,0,0,No
