Dataset,#TrainingRelease,%Training (data on training / total data),%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
bookkeeperProportion_without_duplicated_lines,16,0.469,0.583,0.135,RandomForest,NONE,NONE,SENSITIVE_LEARNING,168.0,819.0,337.0,12.0,0.17,0.933,0.817,0.078
bookkeeperProportion_without_duplicated_lines,16,0.469,0.583,0.135,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,180.0,1150.0,6.0,0.0,0.135,1.0,0.732,0.001
bookkeeperProportion_without_duplicated_lines,16,0.469,0.583,0.135,Ibk,NONE,NONE,SENSITIVE_LEARNING,58.0,278.0,878.0,122.0,0.173,0.322,0.541,0.06
bookkeeperProportion_without_duplicated_lines,17,0.564,0.508,0.204,RandomForest,NONE,NONE,SENSITIVE_LEARNING,132.0,272.0,353.0,28.0,0.327,0.825,0.767,0.249
bookkeeperProportion_without_duplicated_lines,17,0.564,0.508,0.204,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,160.0,625.0,0.0,0.0,0.204,1.0,0.58,0.0
bookkeeperProportion_without_duplicated_lines,17,0.564,0.508,0.204,Ibk,NONE,NONE,SENSITIVE_LEARNING,80.0,106.0,519.0,80.0,0.43,0.5,0.664,0.312
bookkeeperProportion_without_duplicated_lines,18,0.619,0.481,0.239,RandomForest,NONE,NONE,SENSITIVE_LEARNING,163.0,297.0,227.0,2.0,0.354,0.988,0.902,0.261
bookkeeperProportion_without_duplicated_lines,18,0.619,0.481,0.239,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,165.0,524.0,0.0,0.0,0.239,1.0,0.612,0.0
bookkeeperProportion_without_duplicated_lines,18,0.619,0.481,0.239,Ibk,NONE,NONE,SENSITIVE_LEARNING,137.0,129.0,395.0,28.0,0.515,0.83,0.804,0.483
bookkeeperProportion_without_duplicated_lines,19,0.668,0.463,0.23,RandomForest,NONE,NONE,SENSITIVE_LEARNING,159.0,219.0,329.0,5.0,0.421,0.97,0.902,0.391
bookkeeperProportion_without_duplicated_lines,19,0.668,0.463,0.23,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,120.0,397.0,151.0,44.0,0.232,0.732,0.608,0.004
bookkeeperProportion_without_duplicated_lines,19,0.668,0.463,0.23,Ibk,NONE,NONE,SENSITIVE_LEARNING,142.0,88.0,460.0,22.0,0.617,0.866,0.873,0.618
bookkeeperProportion_without_duplicated_lines,20,0.718,0.447,0.242,RandomForest,NONE,NONE,SENSITIVE_LEARNING,158.0,241.0,286.0,10.0,0.396,0.94,0.857,0.329
bookkeeperProportion_without_duplicated_lines,20,0.718,0.447,0.242,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,90.0,137.0,390.0,78.0,0.396,0.536,0.648,0.246
bookkeeperProportion_without_duplicated_lines,20,0.718,0.447,0.242,Ibk,NONE,NONE,SENSITIVE_LEARNING,118.0,99.0,428.0,50.0,0.544,0.702,0.773,0.468
bookkeeperProportion_without_duplicated_lines,21,0.767,0.434,0.23,RandomForest,NONE,NONE,SENSITIVE_LEARNING,170.0,196.0,381.0,2.0,0.464,0.988,0.951,0.465
bookkeeperProportion_without_duplicated_lines,21,0.767,0.434,0.23,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,96.0,125.0,452.0,76.0,0.434,0.558,0.668,0.31
bookkeeperProportion_without_duplicated_lines,21,0.767,0.434,0.23,Ibk,NONE,NONE,SENSITIVE_LEARNING,149.0,73.0,504.0,23.0,0.671,0.866,0.888,0.671
bookkeeperProportion_without_duplicated_lines,22,0.819,0.421,0.178,RandomForest,NONE,NONE,SENSITIVE_LEARNING,170.0,205.0,605.0,5.0,0.453,0.971,0.942,0.496
bookkeeperProportion_without_duplicated_lines,22,0.819,0.421,0.178,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,103.0,119.0,691.0,72.0,0.464,0.589,0.687,0.4
bookkeeperProportion_without_duplicated_lines,22,0.819,0.421,0.178,Ibk,NONE,NONE,SENSITIVE_LEARNING,133.0,113.0,697.0,42.0,0.541,0.76,0.816,0.535
bookkeeperProportion_without_duplicated_lines,23,0.889,0.402,0.245,RandomForest,NONE,NONE,SENSITIVE_LEARNING,164.0,184.0,348.0,9.0,0.471,0.948,0.894,0.449
bookkeeperProportion_without_duplicated_lines,23,0.889,0.402,0.245,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,93.0,87.0,445.0,80.0,0.517,0.538,0.682,0.369
bookkeeperProportion_without_duplicated_lines,23,0.889,0.402,0.245,Ibk,NONE,NONE,SENSITIVE_LEARNING,135.0,90.0,442.0,38.0,0.6,0.78,0.818,0.555
bookkeeperProportion_without_duplicated_lines,24,0.939,0.394,0.198,RandomForest,NONE,NONE,SENSITIVE_LEARNING,173.0,185.0,514.0,0.0,0.483,1.0,0.973,0.524
bookkeeperProportion_without_duplicated_lines,24,0.939,0.394,0.198,NaiveBayes,NONE,NONE,SENSITIVE_LEARNING,93.0,91.0,608.0,80.0,0.505,0.538,0.674,0.398
bookkeeperProportion_without_duplicated_lines,24,0.939,0.394,0.198,Ibk,NONE,NONE,SENSITIVE_LEARNING,166.0,60.0,639.0,7.0,0.735,0.96,0.958,0.783
bookkeeperProportion_without_duplicated_lines,1,0.016,0.727,0.807,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,208.0,50.0,0.0,1.0,0.806,0.995,0.55,-0.008
bookkeeperProportion_without_duplicated_lines,1,0.016,0.727,0.807,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,209.0,50.0,0.0,0.0,0.807,1.0,0.493,0.0
bookkeeperProportion_without_duplicated_lines,1,0.016,0.727,0.807,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,190.0,50.0,0.0,19.0,0.792,0.909,0.289,-0.119
bookkeeperProportion_without_duplicated_lines,2,0.035,0.769,0.749,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,288.0,90.0,9.0,8.0,0.762,0.973,0.714,0.088
bookkeeperProportion_without_duplicated_lines,2,0.035,0.769,0.749,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,218.0,15.0,84.0,78.0,0.936,0.736,0.869,0.483
bookkeeperProportion_without_duplicated_lines,2,0.035,0.769,0.749,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,291.0,95.0,4.0,5.0,0.754,0.983,0.505,0.034
bookkeeperProportion_without_duplicated_lines,3,0.062,0.76,0.753,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,208.0,68.0,1.0,2.0,0.754,0.99,0.474,0.007
bookkeeperProportion_without_duplicated_lines,3,0.062,0.76,0.753,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,38.0,1.0,68.0,172.0,0.974,0.181,0.751,0.091
bookkeeperProportion_without_duplicated_lines,3,0.062,0.76,0.753,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,207.0,68.0,1.0,3.0,0.753,0.986,0.347,0.0
bookkeeperProportion_without_duplicated_lines,4,0.082,0.759,0.804,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,243.0,45.0,17.0,11.0,0.844,0.957,0.715,0.291
bookkeeperProportion_without_duplicated_lines,4,0.082,0.759,0.804,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,96.0,1.0,61.0,158.0,0.99,0.378,0.862,0.185
bookkeeperProportion_without_duplicated_lines,4,0.082,0.759,0.804,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,245.0,43.0,19.0,9.0,0.851,0.965,0.556,0.342
bookkeeperProportion_without_duplicated_lines,5,0.104,0.768,0.797,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,265.0,59.0,10.0,6.0,0.818,0.978,0.653,0.172
bookkeeperProportion_without_duplicated_lines,5,0.104,0.768,0.797,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,170.0,4.0,65.0,101.0,0.977,0.627,0.878,0.374
bookkeeperProportion_without_duplicated_lines,5,0.104,0.768,0.797,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,266.0,59.0,10.0,5.0,0.818,0.982,0.46,0.179
bookkeeperProportion_without_duplicated_lines,6,0.128,0.774,0.55,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,309.0,241.0,15.0,4.0,0.562,0.987,0.558,0.05
bookkeeperProportion_without_duplicated_lines,6,0.128,0.774,0.55,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,195.0,117.0,139.0,118.0,0.625,0.623,0.595,0.166
bookkeeperProportion_without_duplicated_lines,6,0.128,0.774,0.55,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,291.0,238.0,18.0,22.0,0.55,0.93,0.631,0.0
bookkeeperProportion_without_duplicated_lines,7,0.168,0.72,0.704,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,231.0,80.0,21.0,9.0,0.743,0.963,0.755,0.214
bookkeeperProportion_without_duplicated_lines,7,0.168,0.72,0.704,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,29.0,0.0,101.0,211.0,1.0,0.121,0.727,0.075
bookkeeperProportion_without_duplicated_lines,7,0.168,0.72,0.704,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,226.0,79.0,22.0,14.0,0.741,0.942,0.568,0.196
bookkeeperProportion_without_duplicated_lines,8,0.192,0.718,0.537,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,295.0,240.0,26.0,13.0,0.551,0.958,0.746,0.059
bookkeeperProportion_without_duplicated_lines,8,0.192,0.718,0.537,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,100.0,29.0,237.0,208.0,0.775,0.325,0.63,0.206
bookkeeperProportion_without_duplicated_lines,8,0.192,0.718,0.537,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,274.0,238.0,28.0,34.0,0.535,0.89,0.62,-0.005
bookkeeperProportion_without_duplicated_lines,9,0.233,0.687,0.647,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,276.0,135.0,23.0,14.0,0.672,0.952,0.533,0.118
bookkeeperProportion_without_duplicated_lines,9,0.233,0.687,0.647,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,95.0,12.0,146.0,195.0,0.888,0.328,0.767,0.199
bookkeeperProportion_without_duplicated_lines,9,0.233,0.687,0.647,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,270.0,131.0,27.0,20.0,0.673,0.931,0.54,0.121
bookkeeperProportion_without_duplicated_lines,10,0.264,0.682,0.75,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,190.0,51.0,19.0,20.0,0.788,0.905,0.725,0.207
bookkeeperProportion_without_duplicated_lines,10,0.264,0.682,0.75,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,45.0,0.0,70.0,165.0,1.0,0.214,0.763,0.12
bookkeeperProportion_without_duplicated_lines,10,0.264,0.682,0.75,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,189.0,47.0,23.0,21.0,0.801,0.9,0.598,0.261
bookkeeperProportion_without_duplicated_lines,11,0.284,0.687,0.548,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,247.0,203.0,1.0,0.0,0.549,1.0,0.587,0.005
bookkeeperProportion_without_duplicated_lines,11,0.284,0.687,0.548,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,228.0,165.0,39.0,19.0,0.58,0.923,0.528,0.122
bookkeeperProportion_without_duplicated_lines,11,0.284,0.687,0.548,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,246.0,203.0,1.0,1.0,0.548,0.996,0.437,0.001
bookkeeperProportion_without_duplicated_lines,12,0.316,0.673,0.501,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,103.0,70.0,155.0,123.0,0.595,0.456,0.61,0.145
bookkeeperProportion_without_duplicated_lines,12,0.316,0.673,0.501,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,149.0,114.0,111.0,77.0,0.567,0.659,0.627,0.153
bookkeeperProportion_without_duplicated_lines,12,0.316,0.673,0.501,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,139.0,110.0,115.0,87.0,0.558,0.615,0.546,0.126
bookkeeperProportion_without_duplicated_lines,13,0.348,0.657,0.4,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,180.0,214.0,124.0,45.0,0.457,0.8,0.709,0.148
bookkeeperProportion_without_duplicated_lines,13,0.348,0.657,0.4,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,65.0,50.0,288.0,160.0,0.565,0.289,0.691,0.154
bookkeeperProportion_without_duplicated_lines,13,0.348,0.657,0.4,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,68.0,66.0,272.0,157.0,0.507,0.302,0.424,0.115
bookkeeperProportion_without_duplicated_lines,14,0.387,0.631,0.392,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,214.0,173.0,178.0,12.0,0.553,0.947,0.86,0.403
bookkeeperProportion_without_duplicated_lines,14,0.387,0.631,0.392,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,165.0,308.0,43.0,61.0,0.349,0.73,0.482,-0.123
bookkeeperProportion_without_duplicated_lines,14,0.387,0.631,0.392,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,165.0,152.0,199.0,61.0,0.521,0.73,0.623,0.277
bookkeeperProportion_without_duplicated_lines,15,0.428,0.608,0.327,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,184.0,210.0,186.0,8.0,0.467,0.958,0.815,0.337
bookkeeperProportion_without_duplicated_lines,15,0.428,0.608,0.327,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,167.0,376.0,20.0,25.0,0.308,0.87,0.562,-0.054
bookkeeperProportion_without_duplicated_lines,15,0.428,0.608,0.327,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,145.0,194.0,202.0,47.0,0.428,0.755,0.597,0.222
bookkeeperProportion_without_duplicated_lines,16,0.469,0.583,0.135,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,160.0,649.0,507.0,20.0,0.198,0.889,0.81,0.132
bookkeeperProportion_without_duplicated_lines,16,0.469,0.583,0.135,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,180.0,1063.0,93.0,0.0,0.145,1.0,0.729,0.023
bookkeeperProportion_without_duplicated_lines,16,0.469,0.583,0.135,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,121.0,434.0,722.0,59.0,0.218,0.672,0.66,0.158
bookkeeperProportion_without_duplicated_lines,17,0.564,0.508,0.204,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,123.0,283.0,342.0,37.0,0.303,0.769,0.677,0.201
bookkeeperProportion_without_duplicated_lines,17,0.564,0.508,0.204,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,42.0,90.0,535.0,118.0,0.318,0.263,0.652,0.127
bookkeeperProportion_without_duplicated_lines,17,0.564,0.508,0.204,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,138.0,290.0,335.0,22.0,0.322,0.863,0.707,0.246
bookkeeperProportion_without_duplicated_lines,18,0.619,0.481,0.239,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,56.0,84.0,440.0,109.0,0.4,0.339,0.651,0.189
bookkeeperProportion_without_duplicated_lines,18,0.619,0.481,0.239,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,11.0,16.0,508.0,154.0,0.407,0.067,0.574,0.051
bookkeeperProportion_without_duplicated_lines,18,0.619,0.481,0.239,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,72.0,106.0,418.0,93.0,0.404,0.436,0.608,0.228
bookkeeperProportion_without_duplicated_lines,19,0.668,0.463,0.23,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,87.0,134.0,414.0,77.0,0.394,0.53,0.707,0.255
bookkeeperProportion_without_duplicated_lines,19,0.668,0.463,0.23,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,42.0,44.0,504.0,122.0,0.488,0.256,0.652,0.211
bookkeeperProportion_without_duplicated_lines,19,0.668,0.463,0.23,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,95.0,149.0,399.0,69.0,0.389,0.579,0.67,0.263
bookkeeperProportion_without_duplicated_lines,20,0.718,0.447,0.242,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,98.0,114.0,413.0,70.0,0.462,0.583,0.74,0.337
bookkeeperProportion_without_duplicated_lines,20,0.718,0.447,0.242,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,32.0,26.0,501.0,136.0,0.552,0.19,0.681,0.182
bookkeeperProportion_without_duplicated_lines,20,0.718,0.447,0.242,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,96.0,129.0,398.0,72.0,0.427,0.571,0.674,0.293
bookkeeperProportion_without_duplicated_lines,21,0.767,0.434,0.23,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,126.0,115.0,462.0,46.0,0.523,0.733,0.814,0.467
bookkeeperProportion_without_duplicated_lines,21,0.767,0.434,0.23,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,83.0,61.0,516.0,89.0,0.576,0.483,0.658,0.4
bookkeeperProportion_without_duplicated_lines,21,0.767,0.434,0.23,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,126.0,123.0,454.0,46.0,0.506,0.733,0.746,0.449
bookkeeperProportion_without_duplicated_lines,22,0.819,0.421,0.178,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,119.0,124.0,686.0,56.0,0.49,0.68,0.857,0.457
bookkeeperProportion_without_duplicated_lines,22,0.819,0.421,0.178,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,18.0,10.0,800.0,157.0,0.643,0.103,0.701,0.135
bookkeeperProportion_without_duplicated_lines,22,0.819,0.421,0.178,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,97.0,158.0,652.0,78.0,0.38,0.554,0.746,0.305
bookkeeperProportion_without_duplicated_lines,23,0.889,0.402,0.245,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,129.0,139.0,393.0,44.0,0.481,0.746,0.807,0.409
bookkeeperProportion_without_duplicated_lines,23,0.889,0.402,0.245,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,76.0,58.0,474.0,97.0,0.567,0.439,0.679,0.357
bookkeeperProportion_without_duplicated_lines,23,0.889,0.402,0.245,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,144.0,168.0,364.0,29.0,0.462,0.832,0.772,0.406
bookkeeperProportion_without_duplicated_lines,24,0.939,0.394,0.198,RandomForest,OVERSAMPLING,NONE,SENSITIVE_LEARNING,141.0,152.0,547.0,32.0,0.481,0.815,0.864,0.474
bookkeeperProportion_without_duplicated_lines,24,0.939,0.394,0.198,NaiveBayes,OVERSAMPLING,NONE,SENSITIVE_LEARNING,15.0,17.0,682.0,158.0,0.469,0.087,0.703,0.09
bookkeeperProportion_without_duplicated_lines,24,0.939,0.394,0.198,Ibk,OVERSAMPLING,NONE,SENSITIVE_LEARNING,140.0,198.0,501.0,33.0,0.414,0.809,0.768,0.387
bookkeeperProportion_without_duplicated_lines,1,0.016,0.727,0.807,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,89.0,19.0,31.0,120.0,0.824,0.426,0.63,0.026
bookkeeperProportion_without_duplicated_lines,1,0.016,0.727,0.807,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,75.0,1.0,49.0,134.0,0.987,0.359,0.766,0.168
bookkeeperProportion_without_duplicated_lines,1,0.016,0.727,0.807,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,33.0,1.0,49.0,176.0,0.971,0.158,0.569,0.059
bookkeeperProportion_without_duplicated_lines,2,0.035,0.769,0.749,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,213.0,21.0,78.0,83.0,0.91,0.72,0.841,0.42
bookkeeperProportion_without_duplicated_lines,2,0.035,0.769,0.749,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,209.0,11.0,88.0,87.0,0.95,0.706,0.858,0.474
bookkeeperProportion_without_duplicated_lines,2,0.035,0.769,0.749,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,253.0,62.0,37.0,43.0,0.803,0.855,0.614,0.244
bookkeeperProportion_without_duplicated_lines,3,0.062,0.76,0.753,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,108.0,4.0,65.0,102.0,0.964,0.514,0.812,0.309
bookkeeperProportion_without_duplicated_lines,3,0.062,0.76,0.753,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,66.0,1.0,68.0,144.0,0.985,0.314,0.802,0.177
bookkeeperProportion_without_duplicated_lines,3,0.062,0.76,0.753,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,27.0,0.0,69.0,183.0,1.0,0.129,0.564,0.068
bookkeeperProportion_without_duplicated_lines,4,0.082,0.759,0.804,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,197.0,19.0,43.0,57.0,0.912,0.776,0.792,0.381
bookkeeperProportion_without_duplicated_lines,4,0.082,0.759,0.804,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,140.0,3.0,59.0,114.0,0.979,0.551,0.865,0.3
bookkeeperProportion_without_duplicated_lines,4,0.082,0.759,0.804,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,205.0,22.0,40.0,49.0,0.903,0.807,0.74,0.388
bookkeeperProportion_without_duplicated_lines,5,0.104,0.768,0.797,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,237.0,39.0,30.0,34.0,0.859,0.875,0.775,0.318
bookkeeperProportion_without_duplicated_lines,5,0.104,0.768,0.797,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,187.0,5.0,64.0,84.0,0.974,0.69,0.867,0.433
bookkeeperProportion_without_duplicated_lines,5,0.104,0.768,0.797,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,207.0,40.0,29.0,64.0,0.838,0.764,0.596,0.163
bookkeeperProportion_without_duplicated_lines,6,0.128,0.774,0.55,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,246.0,185.0,71.0,67.0,0.571,0.786,0.695,0.066
bookkeeperProportion_without_duplicated_lines,6,0.128,0.774,0.55,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,219.0,184.0,72.0,94.0,0.543,0.7,0.597,-0.02
bookkeeperProportion_without_duplicated_lines,6,0.128,0.774,0.55,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,224.0,189.0,67.0,89.0,0.542,0.716,0.501,-0.023
bookkeeperProportion_without_duplicated_lines,7,0.168,0.72,0.704,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,158.0,22.0,79.0,82.0,0.878,0.658,0.747,0.376
bookkeeperProportion_without_duplicated_lines,7,0.168,0.72,0.704,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,14.0,0.0,101.0,226.0,1.0,0.058,0.75,0.035
bookkeeperProportion_without_duplicated_lines,7,0.168,0.72,0.704,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,146.0,21.0,80.0,94.0,0.874,0.608,0.7,0.331
bookkeeperProportion_without_duplicated_lines,8,0.192,0.718,0.537,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,161.0,68.0,198.0,147.0,0.703,0.523,0.685,0.262
bookkeeperProportion_without_duplicated_lines,8,0.192,0.718,0.537,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,80.0,33.0,233.0,228.0,0.708,0.26,0.611,0.129
bookkeeperProportion_without_duplicated_lines,8,0.192,0.718,0.537,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,158.0,51.0,215.0,150.0,0.756,0.513,0.661,0.313
bookkeeperProportion_without_duplicated_lines,9,0.233,0.687,0.647,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,205.0,60.0,98.0,85.0,0.774,0.707,0.706,0.316
bookkeeperProportion_without_duplicated_lines,9,0.233,0.687,0.647,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,80.0,14.0,144.0,210.0,0.851,0.276,0.745,0.146
bookkeeperProportion_without_duplicated_lines,9,0.233,0.687,0.647,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,99.0,21.0,137.0,191.0,0.825,0.341,0.607,0.167
bookkeeperProportion_without_duplicated_lines,10,0.264,0.682,0.75,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,127.0,8.0,62.0,83.0,0.941,0.605,0.786,0.361
bookkeeperProportion_without_duplicated_lines,10,0.264,0.682,0.75,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,70.0,1.0,69.0,140.0,0.986,0.333,0.772,0.192
bookkeeperProportion_without_duplicated_lines,10,0.264,0.682,0.75,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,138.0,12.0,58.0,72.0,0.92,0.657,0.749,0.378
bookkeeperProportion_without_duplicated_lines,11,0.284,0.687,0.548,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,245.0,182.0,22.0,2.0,0.574,0.992,0.684,0.108
bookkeeperProportion_without_duplicated_lines,11,0.284,0.687,0.548,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,134.0,117.0,87.0,113.0,0.534,0.543,0.455,-0.031
bookkeeperProportion_without_duplicated_lines,11,0.284,0.687,0.548,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,224.0,176.0,28.0,23.0,0.56,0.907,0.522,0.047
bookkeeperProportion_without_duplicated_lines,12,0.316,0.673,0.501,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,59.0,21.0,204.0,167.0,0.738,0.261,0.626,0.167
bookkeeperProportion_without_duplicated_lines,12,0.316,0.673,0.501,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,142.0,102.0,123.0,84.0,0.582,0.628,0.625,0.175
bookkeeperProportion_without_duplicated_lines,12,0.316,0.673,0.501,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,110.0,64.0,161.0,116.0,0.632,0.487,0.601,0.202
bookkeeperProportion_without_duplicated_lines,13,0.348,0.657,0.4,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,78.0,46.0,292.0,147.0,0.629,0.347,0.618,0.228
bookkeeperProportion_without_duplicated_lines,13,0.348,0.657,0.4,NaiveBayes,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,63.0,41.0,297.0,162.0,0.606,0.28,0.613,0.174
bookkeeperProportion_without_duplicated_lines,13,0.348,0.657,0.4,Ibk,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,43.0,33.0,305.0,182.0,0.566,0.191,0.546,0.105
bookkeeperProportion_without_duplicated_lines,14,0.387,0.631,0.392,RandomForest,UNDERSAMPLING,NONE,SENSITIVE_LEARNING,106.0,39.0,312.0,120.0,0.731,0.469,0.822,0.382
